id,in_F,in_qd1,in_qd2,in_qd3,in_qd4,in_qr1,in_qr2,in_qr3,in_qr4,in_Om1,in_Om2,in_Om3,in_tr1,in_tr2,in_tr3,in_qe1,in_qe2,in_qe3,in_qe4,in_estop,in_ack,tx_i161,tx_i162,tx_i163,tx_i164,tx_i165,tx_i166,tx_i167,tx_q1,tx_q2,tx_q3,tx_flags1,tx_flags2,rx_F,rx_qd1,rx_qd2,rx_qd3,rx_qd4,rx_qr1,rx_qr2,rx_qr3,rx_qr4,rx_Om1,rx_Om2,rx_Om3,rx_tr1,rx_tr2,rx_tr3,rx_qe1,rx_qe2,rx_qe3,rx_qe4,rx_estop,rx_ack
rand024,25.688319882233539,-0.59900632301937284,0.15406122500053657,-0.40858312968620114,-0.67120517732655616,0.90560446165747099,-0.17949408598525546,-0.16527773094112796,-0.34690878307899914,5.7373429606399231,-10.677998193742226,2.9803355777241949,0.58108957293224284,-2.3946694472680066,0.49388883072772954,-0.038786917323149574,0.99688697051424335,-0.022073594972852374,-0.064997688177933,0,0,21043,18800,-32768,9766,9520,-32768,8092,4212541223,400958725,1581760977,0,0,25.688039796136355,0.59917267368644822,-0.15359853759629505,0.40821232964781118,0.67138833046100777,0.90547672408241253,-0.17989017916683203,-0.16466870246810009,-0.3473264228528834,5.7374797814874725,-10.00030518509476,2.9804376354258859,0.58107242042298657,-2.000061037018952,0.49391155735953857,-0.038745577051317676,0.99688452001811012,-0.022140329743610101,-0.065037218621854673,0,0
rand025,26.474043990149962,-0.92397504622214766,0.12228812081290831,-0.098459328855185213,-0.34874272756319119,0.88305442530527123,-0.39269448862839668,-0.25689330992365228,0.0034275160290702798,5.5608547813315994,-7.7877342499715425,0.25293083062367749,0.0013660600291530046,1.8852846334932627,-0.56312300397334236,0.2889514722963667,0.74083045675220938,-0.59352464811725525,-0.12411999469611357,1,1,21687,18221,-25518,829,22,30888,-9226,445193980,239409666,1829850534,1,1,26.474196600238045,0.92407803416945122,-0.12177181358985553,0.098247713237269801,0.34871019346185905,0.88278274762162956,-0.39299085294907926,-0.25738133326946744,0.0027675412179512626,5.5607776116214485,-7.7877132480849633,0.25299844355601675,0.0013428144169438765,1.8853114413892025,-0.56312753685110017,0.28920805727590687,0.74056941535888521,-0.59363759125054572,-0.1245393548078068,1,1
rand026,30.803251291481331,0.25112978903034866,-0.76037888814120447,0.58238443933168882,-0.13995049251443495,0.82634690468506045,-0.37054853567950807,0.23091670049028148,0.35569938608025975,10.377989452371292,10.794851316684259,11.762667073271292,-1.7944541611822598,2.2876829628092104,-1.3002928507891836,-0.01601146029936356,0.94713647991983285,0.187022980014655,0.26018940503138854,2,0,25233,32767,32767,32767,-29399,32767,-21303,1420914277,256548609,1598693052,2,0,30.802941984313485,-0.25046248022458922,0.76049368813869767,-0.5825674263787407,0.13976083150653873,0.82619333397784811,-0.37085052320546913,0.2310896916989304,0.35562904650673721,10,10,10,-1.794427320169683,2,-1.3002716147343363,-0.016605247307707578,0.94717961039546428,0.18680903221171022,0.26014887448741869,2,0
rand027,10.157108547983425,-0.61557527839390935,0.012053162969483781,0.087366614027224315,-0.78312762219583987,-0.51432538894745505,-0.77445976811599504,-0.18196658977759156,0.32026492480207991,11.727394021907966,-1.5827675306158175,7.8765426245029424,0.34806159332830011,0.72912133675398871,1.1027431494080444,-0.2949791405657996,-0.45587821618430552,-0.72140308381713403,-0.42981385424251645,0,1,8320,32767,-5186,25809,5702,11946,18067,4225228225,2001342745,2908563255,0,1,10.156559953611865,0.61577792099415585,-0.01245393548078068,-0.087177548365464763,0.78298309468860361,0.51476266653893477,0.77426015375780022,0.18265772038478331,-0.31965101067337076,10,-1.5826899014252145,7.8765221106601153,0.34803308206427197,0.72914822840052496,1.1027558214056825,0.29474313971180943,0.45526053035298264,0.72156837489615433,0.43035265939142126,0,1
rand028,24.891207505359457,-0.23415177845385576,-0.15879191101650011,0.45741998121088751,0.84304509632145752,0.8712540965965373,-0.36695187015697339,-0.3250017160635571,-0.025229124197927104,1.1505710341492739,9.730646349853469,-3.1322718092914732,1.9255806813196363,-1.7249710803224396,-1.9239661185167454,0.70139651430858341,0.10120491907224788,0.45463978090130636,-0.53953977026106337,1,0,20390,3770,31884,-10264,31548,-28261,-31521,3581294411,259282414,614278266,1,0,24.89089632862331,-0.23385723291688165,-0.15913362003219758,0.45802807157093389,0.84273220612536159,0.87130091884884675,-0.36669921137854228,-0.32518609310927338,-0.024907870961561364,1.1505478072450941,9.7305215613269453,-3.1324198126163516,1.9255958738975187,-1.7249671926023133,-1.9239478743858149,0.70092045113835388,0.10101525445522107,0.45526053035298264,-0.53967053750049609,1,0
rand029,4.9350497924427499,0.36390766257533075,0.55193014152075526,0.12526677066876987,-0.73976521151379915,-0.90618862841818082,-0.25985508405598651,-0.11907291425786419,0.31163944889242068,-8.7050083922409573,5.8893352530566174,9.0339729730789422,-1.1568511516110231,0.89088797243468298,-0.67626491750184758,0.90232812298250231,0.1987974118892803,-0.21724711577484609,-0.31478125450621841,2,1,4043,-28524,19298,29602,-18953,14596,-11080,3482437029,734615839,688229661,2,1,4.935453352458266,-0.36393167016059103,-0.55212447298127687,-0.12592312541678247,0.73949690484446218,0.90621340100470149,0.26014887448741864,0.11900427237190428,-0.311348387019517,-8.7050996429334386,5.8894619586779378,9.0340891750846897,-1.1568346201971496,0.89089632862331003,-0.67629016998809777,0.90245610867386028,0.19926296769249088,-0.21725198560917408,-0.31411592823746826,2,1
rand030,39.37448993393415,-0.94513951691168197,0.21486742906060072,-0.21425547197919886,-0.12098708289652602,-0.61866711823986464,0.10622337282850611,-0.3258697891270802,0.7069487056413567,-6.603533587801782,7.1851987533327666,7.2449995898878159,-2.2610183056573669,0.61007521668641951,0.50226845186329694,-0.90581218921202256,0.32418256041926147,0.10336100388388306,-0.2524409797775527,0,0,32255,-21638,23544,23740,-32768,9995,8229,375025239,3289986325,291952310,0,0,39.374980925931574,0.94525105942051757,-0.21448444439122286,0.21448444439122286,0.12038804298087992,-0.61854546221210716,0.1065503368911236,-0.32518609310927338,0.70732067814643029,-6.6035950804162722,7.185277871028779,7.2450941496017336,-2.000061037018952,0.61006500442518385,0.50227362895596184,0.90606547953597205,-0.32380232250029772,-0.10378279567317235,0.25184625083356493,0,0
rand031,22.918060798810835,-0.58464594065278386,0.1684581421530908,-0.79046875751852064,-0.070499090828726144,-0.9096539374825432,0.12083511633427428,-0.38677636270972304,0.091283262058409892,0.78752640957326481,-9.4698811033983397,-10.897415917032333,0.58556711611688639,1.5477356268564673,-2.1356948644547837,0.48087774463240279,0.69884703298028616,-0.27547381870004967,-0.45219862275632433,1,1,18774,2580,-31030,-32768,9594,25357,-32768,3128302131,446456254,1975837881,1,1,22.91817987609485,0.58533496759669201,-0.16882001429502702,0.7898748817410387,0.070572301057757206,0.90941947653392219,-0.12038804298087991,0.3874557705131767,-0.091328860192391656,0.78737754448072761,-9.4698934904019296,-10.00030518509476,0.58558915982543414,1.5477156895657216,-2.000061037018952,0.48155217192351962,0.69823260464332482,-0.27537035118615061,-0.45249298913503139,1,1
rand032,14.943441278289157,0.72583641021359269,-0.41399064273364944,0.24510370315564994,-0.49162732637294676,-0.013672151342035664,0.28158341941888315,0.61499400555418371,-0.73641443720127486,-9.2586639107659146,1.7065077874414776,-4.7522044939394394,-1.4711730909347136,0.31058732096880881,0.53031673032864202,0.081993038092501136,0.83132961499428182,0.36829638277740429,0.40807595784473827,2,0,12241,-30338,5592,-15572,-24103,5089,8688,224052381,3768898628,1673276199,2,0,14.943082979827265,0.72629767994787919,-0.41374741208371368,0.24492739778868669,-0.49123856618634903,0.013837706089756312,-0.28090543362205311,-0.61439415038518019,0.73717059302732124,-9.258705404828028,1.7065950498977629,-4.7523422956022827,-1.4711752677999206,0.31061738944669942,0.53028962065492724,0.08164246592956223,0.83139167667930358,0.36808298198751788,0.40821232964781118,2,0
rand033,36.645021995102837,-0.37299613581446056,0.8473731737805742,-0.37255131681075876,-0.063546072790431826,0.23500145789678425,-0.70889058673894101,-0.26277390945719109,0.61089960167599533,5.0613364063874249,10.657025771952735,8.5187421773571099,2.2251662690784175,-0.16973184984518638,-0.072022823647859724,0.60445889055228774,0.094597418693799076,-0.62894851231484195,0.47969213759005319,0,1,30019,16584,32767,27913,32767,-2781,-1180,1327746514,1433073735,2226581669,0,1,36.645405438398392,-0.37361806442342044,0.84723043559649713,-0.37223429381444484,-0.063653448012879046,-0.23524100352585728,0.70932383760956064,0.26291641570536989,-0.61024283855825334,5.0611896114993744,10,8.5186315500350958,2,-0.16974394970549639,-0.072023682363353381,-0.60470775612235084,-0.094096401410342909,0.62842080114054955,-0.48016840131454397,0,1
rand034,41.605296214136729,0.14077809102974684,0.95605350383365417,-0.024662949638159203,0.25599798008687275,0.094209793982203222,-0.90272564110178077,-0.27118866528129121,-0.32041791372855771,-0.57756117646238891,9.9105333678311034,-1.5018728134681254,-2.0838694696198639,-0.65421284065118945,-1.490645396368721,0.59688660271107841,0.65099990390763562,-0.24675129204143287,0.39879732758903974,1,0,32767,-1892,32474,-4921,-32768,-10718,-24422,1718074041,1540035304,2062891808,1,0,40,0.14114460211551438,0.95599322548316368,-0.02490787096156136,0.25599756266049173,-0.094096401410342909,0.90250915183042857,0.2712190393592237,0.32103478128234642,-0.5774101992858669,9.910580767235329,-1.5018158513138218,-2.000061037018952,-0.65419476912747576,-1.4906460768456069,0.59640513246849702,0.65177358424021625,-0.24631116839766234,0.39852593538498177,1,0
rand035,32.223731160520806,-0.59972514630191653,-0.43222222789775727,0.47703147887249292,0.47534688677740006,0.19739115387461484,0.69106754584743479,-0.68487685214313276,0.12002531752495073,-6.833066847393229,-11.596010939555898,-5.2624648616447818,0.48826121289782126,-0.189331617353416,1.0112006837350604,-0.35950846234996597,0.88237315171123731,0.28060586950860489,-0.11589492066204077,2,1,26397,-22390,-32768,-17244,7999,-3102,16567,864197800,1760577111,1338715564,2,1,32.223883785515916,0.59924936737996126,0.43173643000039691,-0.47740086009659272,-0.47601708948761712,0.19787919708351526,0.69077601497626362,-0.68496645144293744,0.12038804298087991,-6.8330942716757717,-10.00030518509476,-5.2626117740409555,0.48823511459700308,-0.18933683278908658,1.0112002929776909,-0.35978035833366406,0.88212201732501283,0.28090543362205311,-0.11623673115395301,2,1
rand036,6.7838825702898378,-0.62111298204462417,0.45853133662785295,-0.61342548017386622,0.16636362925642967,0.23580558530961329,-0.7505466917112763,0.59664176568667004,0.15841083591832242,-6.2331720456747171,-2.3380490183941287,-10.371904724662954,1.2402475187445543,-0.75507790780072348,2.350746432841246,0.44233348867639705,0.87923318281069096,0.16327898082952516,0.068044613741437152,0,0,5557,-20424,-7661,-32768,20320,-12371,32767,190770568,1432438158,1946802737,0,0,6.7836542863246558,0.62197679709506204,-0.45802807157093389,0.61301037977620454,-0.16605247307707574,-0.23524100352585731,0.75105097911681939,-0.59640513246849713,-0.15774984942322198,-6.2331003753776661,-2.3380230109561451,-10.00030518509476,1.2402722251045259,-0.7550889614551225,2,0.44280659487220198,0.87901243740263024,0.16328493185912446,0.067804759839805925,0,0
rand037,40.242908602406658,0.46947015015450522,0.6290423862829404,0.33860695773673416,-0.51889187943698256,-0.050489473555381949,-0.9284082196034944,-0.32064591356799776,0.18081811011321353,4.9628873584818214,-0.5064162333154707,-6.8253001791375079,-2.0075228934625362,0.83137058028527033,2.374940106203506,0.66107831071229672,0.55619472838139528,-0.27071346255336959,-0.42466117366541439,1,1,32767,16262,-1659,-22364,-32768,13621,32767,1966855305,1649123709,958722253,1,1,40,0.46909823644273896,0.62907709479799234,0.33902379919902964,-0.51891397836586162,0.049815741923122721,0.9282213185422552,0.32103478128234642,-0.18127394977580769,4.9629200109866636,-0.50630207220679346,-6.8251594592120117,-2.000061037018952,0.83138523514511553,2,0.66070228562849609,0.55627578480820372,-0.2712190393592237,-0.42481757695551875,1,1
rand038,10.1125378308113,0.055693387397489517,0.56242687099828781,-0.57102390131256608,0.59540403551625787,0.11460110075135986,0.60578295707226881,0.49046832067219209,-0.61590130950043798,1.2359933904695035,6.4738160050618383,-6.9187676005173993,-0.99461500704055095,-0.68919700007991991,2.1905639534914703,-0.45620975708436229,-0.49198097434430654,-0.62842243300180878,0.39358941058461056,2,0,8284,4050,21213,-22671,-16295,-11291,32767,3800979555,3671140510,3031273700,2,0,10.11261329996643,0.055350824359025247,0.56181086724410623,-0.57149726150693569,0.59556336000401733,-0.11485296054497739,-0.60609152673132638,-0.48985479557737338,0.61603907175470085,1.2359996337778862,6.4738914151432843,-6.9188512833033231,-0.99459822382274854,-0.68916898098696855,2,0.45664430096195824,0.49262233679532469,0.6279788254293559,-0.39299085294907921,2,0
rand039,26.341651921474398,0.17137560270988228,0.8109605791784853,-0.21266843434030935,-0.51744128058124805,-0.30029643974064191,0.38997113618951795,0.79509762068656398,-0.35435058176432604,-3.7279056580371925,-5.8079237200380156,-4.9963671968602847,1.2947060060180047,-0.36328588143398405,-1.0148551882876455,0.58743071413012771,-0.2625117786319679,-0.56079695280109476,0.5210753303554635,0,1,21578,-12215,-19031,-16372,21212,-5952,-16627,1741002890,2457626880,337751929,0,1,26.341135898922698,0.17158755551297825,0.8107455196828085,-0.21310067378224717,-0.51753020775688607,-0.30027822214771194,0.39022331173112795,0.79502769812725338,-0.35424527589776156,-3.7278359324930572,-5.8079775383770258,-4.9964903714102604,1.2947172460097049,-0.36329233680227058,-1.0148625141148107,0.58706457893019137,-0.26291641570536989,-0.56042709663513057,0.52168151958381292,0,1
rand040,22.866835867018931,-0.17465236667015663,-0.32809971881054589,0.91875667530846861,-0.13316642560751915,-0.23196208732907053,0.14346247029132272,0.5097311538534457,-0.81595726631428844,0.060769752666107735,5.0952928294406501,3.3544327457717857,-1.0353473190599611,-2.3530400611537896,0.45474991328408282,-0.26805127876626839,0.1920391632799307,-0.22794899008485994,0.91613794247253222,1,0,18732,199,16696,10991,-16963,-32768,7450,2552516000,3934675088,3555339611,1,0,22.866908780175176,-0.17435509673092953,-0.32795363432722457,0.91891224974635366,-0.1328419784616606,0.23247346230790603,-0.14391214333346564,-0.50922758410303226,0.81604696673189825,0.060731833857234414,5.0953703421124912,3.3542893765068515,-1.0353709524826809,-2.000061037018952,0.45472579119235818,-0.26845149814127245,0.19234411464761272,-0.22832215048097912,0.91586381646283721,1,0
rand041,0.20577934695707345,0.59228096214009052,-0.05334858020329504,0.61323392408548671,-0.51990513098777624,-0.18827483984243842,0.83092126731796068,0.35728132029935816,0.38271724597431683,-9.967498185445125,-1.4074256341688445,-5.9743842916307814,1.948188463669055,1.8282368532163082,1.0392978212429107,-0.46635907135837773,-0.66371082729308772,-0.37770063975377777,0.44647439011130702,2,1,169,-32661,-4612,-19576,31918,29953,17027,3133629576,1468795669,1964786877,2,1,0.20630512405774101,0.59225382064157006,-0.053967053750049614,0.61287292439519592,-0.52029774897483727,-0.18819280282068584,0.83078457456360988,0.35701281711571287,0.38330445868624985,-9.9676503799554421,-1.4075136570329905,-5.9743034150212102,1.9481795709097567,1.8282418286690878,1.0392773216956084,0.46633069522478765,0.66336612115612492,0.37776937625034729,-0.44695790669912883,2,1
rand042,28.108275159797945,-0.31477091461953816,0.39199862243609923,0.86170930627645859,0.068654371997160082,-0.83033919910776843,-0.27715223151897667,0.12685277897845826,0.46651026511167332,7.4759601878774546,-0.15076519356989859,-10.724383948316172,-0.080955268253852172,0.022243705350944155,-0.30279452227470072,-0.23821396883258422,0.18127543525393752,-0.13593055391672348,-0.9444131543654064,0,0,23026,24496,-494,-32768,-1326,364,-4961,2447142450,747016367,3938842210,0,0,28.108767967772454,-0.31411592823746831,0.39160708234010366,0.86208353652237391,0.069188530448781566,0.83050333713047875,0.27675412179512626,-0.12730689602575809,-0.46633069522478771,7.475814081240272,-0.15076143681142612,-10.00030518509476,-0.080935087130344557,0.022217474898525956,-0.30280465102084414,0.23800854474380856,-0.18127394977580769,0.13560951967961185,0.9445113794623532,0,0
rand043,9.7965729118242777,-0.21119602585390071,0.499498616861839,-0.7719345298138337,-0.33168426567705001,0.59497410094960557,0.67171206757314739,-0.33743639750016236,0.2845090422428232,-0.72127178281294224,11.478983629998336,0.31328973105035285,-0.14336965683250663,0.79747688897855717,0.10185826119038914,-0.79685431370022786,-0.35278889399386537,-0.05942535099161439,0.48685914459055568,1,1,8025,-2363,32767,1027,-2349,13065,1669,2844942064,2061775566,804826272,1,1,9.7964415417950992,0.21171690317327155,-0.49954118984020285,0.77158334436644116,0.33210494615415148,0.59502136185952137,0.67133556579298215,-0.33764002859005399,0.28505674544898002,-0.7211523789178137,10,0.31342509231849114,-0.14337595751823481,0.79744865260780662,0.10187078463087863,0.79667701141381009,0.3528615052887859,0.05950213618595214,-0.48708725435942213,1,1
rand044,37.74277900291542,-0.17832601958262748,0.59796034183598867,-0.59344356448670177,-0.50839747845610106,-0.53513933317744444,-0.38622921467839721,-0.72907020579818638,-0.18140982011098178,-9.2389108042480999,1.4978799446582522,-9.3974877561875356,1.8041684303601619,-0.71996249673559565,1.9090324110444492,0.78910052018778087,-0.12027419305528873,0.20814375512327557,0.56527043503747376,2,0,30918,-30273,4908,-30793,29559,-11796,31277,1475431569,3090964099,446323609,2,0,37.742851039155248,-0.17850640855785643,0.59818436410009879,-0.59363759125054583,-0.50784381349405672,0.53551922567356924,0.3860719999042011,0.72890831039070292,0.18127394977580769,-9.2388683736686303,1.4978484450819423,-9.3975646229438148,1.804193243202002,-0.71999267555772573,1.9090548417615283,0.78873953638539251,-0.12038804298087991,0.20756559134634467,0.56596217907103308,2,0
rand045,2.1491197053428577,-0.45876325928837153,0.161193798072989,0.38573109025272473,-0.78406910244082384,-0.86286770501717158,0.097657505068997633,-0.46032201895522107,0.18446130815725875,6.019318036738003,7.9520235605876604,8.7848123024442391,1.5685535026277095,-0.0020148750688356643,-2.3579230639763504,0.47911251594525306,0.87723916028949789,0.0060189853221274585,-0.029435090196537155,0,1,1761,19723,26056,28785,25698,-33,-32768,4106629353,463287675,1973948907,0,1,2.1497238074892424,0.45941184217990955,-0.16051739064117321,-0.3860719999042011,0.78366021811533948,0.86263753666934606,-0.098247713237269815,0.4607956127888852,-0.18404149099375897,6.0191656239509266,7.951902829065828,8.7847529526657926,1.5685293130283517,-0.0020142216254158147,-2.000061037018952,0.47878463070556843,0.87743387452173605,0.0055350824359025252,-0.029059182788488257,0,1
rand046,31.430698260043169,-0.39558896845652392,0.16475454602550665,0.84210631228567845,-0.32744811254311373,-0.44769216185735106,0.66125673568586085,-0.22340115857124876,0.55893038928885819,-8.1134947616689956,-7.311405387937036,-0.41299192807428931,0.00030076102076463939,1.2868528003151281,-1.474271343617555,0.075259122469452738,-0.94460618366894178,0.28446030596397098,-0.14538760810471232,1,0,25747,-26585,-23957,-1353,5,21083,-24154,2385108243,1271234452,1554303593,1,0,31.430402539139987,-0.39575839416703051,0.16466870246810009,0.8418467352228497,-0.32795363432722457,-0.44834167730810448,0.66092830346872589,-0.22278706804507661,0.55904332602615492,-8.1133457441938539,-7.3113193151646474,-0.41291543321024199,0.00030518509475997192,1.2868434705648977,-1.4742881557664724,-0.074723612884684085,0.94448299664055679,-0.28505674544898002,0.14529591394244126,1,0
rand047,1.860431034061838,0.68281669076979734,-0.39908887984169394,0.4912958161936663,0.36485319483798434,0.31050604781779167,0.41864210082759135,-0.23988929495717484,-0.81901032462856382,-7.3308324139316641,0.48615041583155261,-0.84245368333847104,1.389646404015185,-1.785319391785172,1.8835935729895101,0.10947826054055544,0.44319656548525893,-0.56325924894957313,0.68871643895281576,2,1,1524,-24021,1593,-2760,22767,-29250,30860,235769608,3523430061,3841785961,2,1,1.8604083376567888,0.68293951317231794,-0.39852593538498177,0.49123856618634903,0.36531544076956662,-0.3099646164105414,-0.4192824945196163,0.23939231535278421,0.81903323846649057,-7.3308511612292859,0.48615985595263528,-0.84231086153752255,1.3896298104800562,-1.7853328043458359,1.8836024048585467,0.10931787810907485,0.44280659487220198,-0.56319463785308188,0.68904551443061512,2,1
rand048,30.215899162466986,-0.60025910722089693,-0.26280899890602816,-0.69008146660148384,0.30725885462509939,0.83736744480867642,-0.32504953906959577,0.12836043095606078,0.4203357697008499,-10.678599499583617,9.529091636537709,0.51948366521663214,-1.0789293578750447,1.6488033455310187,-0.27612704573374708,-0.11609318354528254,-0.39558559486556588,0.69155181481571948,-0.59311929431966937,0,0,24752,-32768,31224,1702,-17677,27013,-4524,3140155682,291075888,2596505683,0,0,30.215765861995301,0.60055644429542387,0.26291641570536989,0.68980930159066189,-0.3071970751925901,0.83709773058597892,-0.32518609310927332,0.12869066663473369,0.42066626512859184,-10.00030518509476,9.5290993987853625,0.51942503128147222,-1.0789513840144047,1.6487929929502243,-0.27613147373882257,-0.11623673115395301,-0.39575839416703051,0.69098388261321042,-0.59363759125054572,0,0
rand049,44.265108299629802,0.25275357909480278,0.81756429905312467,0.42996028926058455,0.28781659929110209,0.83884435994096751,-0.40289392710841809,-0.20083554451140684,-0.30607467610893918,-2.8480238645735314,11.138096081928452,2.1675626732084767,0.0051153007131389929,-1.045934145580582,-1.6206426874740454,-0.10537307868383096,-0.045551192179636997,0.78736333267233383,0.60570668276222672,1,1,32767,-9332,32767,7102,84,-17136,-26552,1803345616,232111395,2605154230,1,1,40,0.25323002144254048,0.81720763873058233,0.43035265939142126,0.28782428666693127,0.83908887713189928,-0.40267724721190867,-0.20064673830146651,-0.3058133045836145,-2.8479873043000579,10,2.1674245429853207,0.0051271095919675283,-1.0459303567613758,-1.6206549272133548,-0.10516656628214796,-0.045664430096195828,0.78708818717148976,0.60609152673132638,1,1
rand050,31.550310538206325,-0.10797955147785436,-0.85558958788980199,0.33738601159316395,0.37746198846831963,-0.58481429239358251,-0.41429436283875593,-0.37106325752375752,0.59047818185609569,-6.9118977554791829,4.5849509119824425,2.9185392577815792,1.0437566810145962,-1.6670531094679222,-1.947583806934178,-0.6458705114983585,0.61759877091543347,0.43481813148904924,0.11115859421999999,2,0,25845,-22648,15024,9563,17100,-27312,-31908,1692676335,3314767092,69409200,2,0,31.550035096285896,0.10793410750009924,0.85535942030195011,-0.33764002859005404,-0.37776937625034734,-0.5853349675966919,-0.41374741208371368,-0.37085052320546913,0.59047941889691546,-6.911832026123844,4.5851008636738184,2.9184850611896116,1.0437330240791041,-1.6670430616168705,-1.9475692007202368,0.64657783010566605,-0.61716169160313161,-0.43450397121834822,-0.11070164871805051,2,0
rand051,22.470606031131801,0.8553728621964275,-0.074762106952748972,0.30914117197555696,0.40887605673535898,0.62882736765585512,-0.45142101809763818,0.0010724090039972371,-0.63308297721991225,6.7226669532667804,1.3667514941339469,-8.7587160266626327,-0.53483165856845338,-1.1631688317497322,0.13115810018788351,-0.52702255830278033,0.69892913163749248,-0.33018729984621747,-0.35315950929957601,0,1,18407,22028,4478,-28700,-8762,-19057,2149,481001255,3282901503,1211385089,0,1,22.470168156987214,0.85589540085535976,-0.074723612884684099,0.30858084580156581,0.40821232964781123,-0.62823185647493651,0.45110921852605573,-0.0013837706089756311,0.63389533256663733,6.7226172673726614,1.3666188543351543,-8.7588122196111939,-0.53480636005737481,-1.163182470168157,0.13116855372783592,-0.52721660201971543,0.69868084035998446,-0.33072117554517583,-0.3528615052887859,0,1
rand052,44.030167127634009,0.3578424853930437,0.45133618787269519,0.46055582014746366,-0.67537599727305209,-0.40510935515758345,-0.62900478298676032,0.30175383254358168,-0.59091794514030926,-11.898015472093988,1.4365540755410713,6.0427154900585505,-0.52778489200114931,-0.9186950402605919,1.428693772244531,-0.15610297149388513,-0.44358451413099537,-0.15624368396280539,0.86859228199177485,1,0,32767,-32768,4707,19800,-8647,-15051,23407,3486705843,1918147499,3639803279,1,0,40,-0.35839658772468846,-0.45110921852605573,-0.46079561278888514,0.67507019050068173,0.40544478842985998,0.62887769052146347,-0.30166199275668765,0.59087005003259463,-10.00030518509476,1.4365062410351879,6.0426648762474438,-0.52778710287789543,-0.91866817224646746,1.4286935026093326,-0.1563660788142463,-0.44419036548117757,-0.1563660788142463,0.86821323302873687,1,0
rand053,41.281764215326305,0.28207734251159416,0.23047168527633524,0.50063347283540649,0.78529058379955308,0.16114845072107925,-0.96636487674142002,0.049785318225893542,0.19414305014571689,-2.7844739127261899,-10.872964098453672,8.6522842163376907,1.1867087223647523,0.2485527960901546,0.56358061267734794,0.69939588306603306,-0.18505449386652495,0.6656561991205,0.18303567308734467,2,1,32767,-9124,-32768,28351,19442,4072,9233,3972702058,1489465716,397379204,2,1,40,0.28228920423102882,0.23108969169893043,0.50092496044917856,0.78484682809073958,-0.16051739064117321,0.96655163629906915,-0.049815741923122721,-0.19372788525658835,-2.7845088045899837,-10.00030518509476,8.6523026215399632,1.1866817224646748,0.24854274117252112,0.56355479598376412,0.6994560067850959,-0.18542526160273456,0.66559366291727851,0.18265772038478331,2,1
rand054,27.157818297773648,0.33600951550719316,0.52334311803433076,-0.084140211287954805,-0.77854351910419506,0.83008694726001286,0.42036175858218272,-0.35628591830095468,-0.085510211850356344,9.0559247535102685,-10.576879581603663,2.9748902174276965,1.6263548502114931,0.51294553337902093,0.85208592394549298,0.4533974292731805,-0.24195354727881718,-0.46300006317385567,0.72216355044316249,0,0,22247,29674,-32768,9748,26645,8404,13960,3503430205,855899586,4102374577,0,0,27.157811212500381,-0.33625625798107833,-0.52306529019278858,0.084410007147513497,0.77859449128378322,0.83018510126461587,0.4206662651285919,-0.35562904650673727,-0.085793777756489137,9.056062501907407,-10.00030518509476,2.9749443037202061,1.6263313699758903,0.51295510727256077,0.85207678456984159,0.45387675974400699,-0.24215985657073544,-0.4635631540068364,0.72143169675108942,0,0
rand055,44.605491728313986,0.22817784081471815,0.61445326404875433,0.36576560030760019,-0.66075531393442899,0.32060300977795297,-0.58052631928086296,0.38400319647028036,0.64245190313683309,-0.62574593105480325,-1.0438736826549411,8.672989842798053,1.9272493718595114,0.73664083647867973,1.4646807256504724,-0.55178890223216692,0.040965822399381048,0.83293767292071719,0.0081019626006919275,1,1,32767,-2050,-3420,28419,31575,12069,23997,3585151224,4001461014,2266528262,1,1,40,-0.22832215048097912,-0.61439415038518019,-0.36531544076956662,0.66100941922755607,0.32103478128234642,-0.58118365576976505,0.38468822929522545,0.64123099871636846,-0.62562944425794242,-1.0437330240791041,8.6730552079836425,1.9272438734092228,0.73665578173162027,1.4647053437910091,-0.55212447298127676,0.041513118269268935,0.83268619166356517,0.0083026236538537874,1,1
rand056,32.109526376557106,0.18706851594136911,-0.91146689824090177,0.30811023966641499,-0.19824617012015003,-0.12664515053356584,-0.23421547933235745,0.86051766526362672,0.43429651490275761,8.6110040364448963,4.1009685652579959,-3.2649664129650242,-1.8755542692559903,0.58478003503968468,-1.5105761361254959,0.90402383948382503,0.097721308300550702,-0.17184322654667283,-0.37902684474715093,2,0,26303,28216,13438,-10698,-30728,9581,-24749,1469351567,2588237626,611717358,2,0,32.109134189886163,-0.18680903221171022,0.91144065657073803,-0.30858084580156581,0.19787919708351528,-0.12730689602575807,-0.23385723291688165,0.86041271947375997,0.43450397121834816,8.6111026337473682,4.1010773033845025,-3.2648701437421797,-1.8755455183568834,0.58479567857905823,-1.5106051820429089,0.90396238243822991,0.098247713237269801,-0.17158755551297825,-0.37915314685932294,2,0
